supply_level,resource_id,state_code,district_code,time,allocated_quantity
district,R8,9,312,4,0.029834646
district,R8,9,638,2,8.3933392e-05
district,R9,10,17,0,0.0055202865
district,R9,10,249,4,0.0021498798
district,R9,10,266,4,0.002310696
district,R9,10,269,1,0.00043020656
district,R9,10,274,4,0.0071223525
district,R9,10,285,0,0.00069943854
district,R9,10,28,2,0.0051461087
district,R9,10,292,2,0.01676152
district,R9,10,31,4,0.0097688794
district,R9,10,359,3,0.0099620643
district,R9,10,363,2,0.012684657
district,R9,10,36,0,0.021745323
district,R9,10,399,3,0.011664876
district,R9,10,493,0,0.0062722683
district,R9,10,493,2,0.023366652
district,R9,10,56,3,0.0034804712
district,R9,10,572,4,0.21171772
district,R9,10,578,1,0.022088758
district,R9,10,615,2,0.0083465524
district,R9,10,616,2,0.0093802822
district,R9,11,249,0,0.00024450969
district,R9,11,258,3,0.00074958504
district,R9,11,259,0,0.0019455304
district,R9,11,266,1,0.00075883121
district,R9,11,284,2,0.0010760366
district,R9,11,288,1,0.0002595203
district,R9,11,56,1,0.0042129835
district,R9,11,59,4,0.0072602267
district,R9,11,629,3,0.061555809
district,R9,11,637,1,0.0016595464
district,R9,11,640,2,0.0017977765
district,R9,12,228,4,0.021924515
district,R9,12,297,2,0.0059658689
district,R9,12,363,4,0.017623591
district,R9,12,365,1,0.0090892469
district,R9,12,417,0,0.0036264495
district,R9,12,417,1,0.0027839004
district,R9,12,431,4,0.014725231
district,R9,12,459,0,0.012348582
district,R9,12,570,1,0.010677555
district,R9,12,637,3,0.0015928734
district,R9,12,94,4,0.0010764139
district,R9,12,9,2,0.010853613
district,R9,12,9,3,0.018812591
district,R9,13,270,0,0.0022589066
district,R9,13,278,4,0.0097079097
district,R9,13,291,0,0.0046433247
district,R9,13,308,3,0.014176142
district,R9,13,373,0,0.0024436151
district,R9,13,629,4,0.030660881
district,R9,13,6,1,0.017528465
district,R9,14,17,1,0.0026582068
district,R9,14,247,2,0.0024429323
district,R9,14,259,2,0.0024526907
district,R9,14,280,0,0.0026412975
district,R9,14,281,0,0.0008777388
district,R9,14,284,1,0.0010839367
district,R9,14,359,1,0.0088483696
district,R9,14,414,1,0.023876373
district,R9,14,570,3,0.013809993
district,R9,14,570,4,0.022592529
district,R9,14,576,4,0.0073541836
district,R9,14,584,1,0.018458257
district,R9,14,596,4,0.026737924
district,R9,14,634,4,0.00014923109
district,R9,14,640,0,0.0010181852
district,R9,14,6,0,0.0082258955
district,R9,15,228,0,0.009643163
district,R9,15,268,1,0.00024095031
district,R9,15,268,3,0.00034970968
district,R9,15,274,3,0.0091682022
district,R9,15,278,0,0.0027977563
district,R9,15,288,2,0.0015403814
district,R9,15,318,3,0.014019526
district,R9,15,412,3,0.020268946
district,R9,15,413,0,0.013242837
district,R9,15,432,2,0.016724115
district,R9,15,541,2,0.10568681
district,R9,15,569,3,0.029226075
district,R9,15,590,3,0.020956279
district,R9,15,615,3,0.006729571
district,R9,15,61,0,0.012743891
district,R9,16,248,2,0.0044733836
district,R9,16,270,4,0.0073322044
district,R9,16,271,0,0.00052411741
district,R9,16,271,1,0.0017123902
district,R9,16,285,1,0.00051686437
district,R9,16,288,4,0.00088021908
district,R9,16,290,2,0.018365318
district,R9,16,363,1,0.0093642269
district,R9,16,363,3,0.019343223
district,R9,16,396,2,0.02215393
district,R9,16,415,3,0.0022202629
district,R9,16,416,0,0.009432627
district,R9,16,586,4,0.01070818
district,R9,16,611,3,0.0083046323
district,R9,17,228,3,0.026486051
district,R9,17,269,3,0.0015905036
district,R9,17,26,1,0.0012378592
district,R9,17,26,2,0.0057797293
district,R9,17,288,0,0.0010628906
district,R9,17,291,4,0.0050373564
district,R9,17,297,3,0.0082077592
district,R9,17,363,0,0.0094418031
district,R9,17,36,1,0.020848313
district,R9,17,412,0,0.013961989
district,R9,17,576,1,0.0073689193
district,R9,17,59,3,0.0056256171
district,R9,18,248,1,0.0036098695
district,R9,18,284,3,0.0011195794
district,R9,18,304,2,0.0096761626
district,R9,18,36,3,0.018674611
district,R9,18,371,3,0.013475264
district,R9,18,371,4,0.010440182
district,R9,18,394,2,0.0056181873
district,R9,18,490,4,0.039241118
district,R9,18,569,2,0.019950371
district,R9,18,596,1,0.020166957
district,R9,18,615,1,0.005615953
district,R9,18,95,2,0.0085904453
district,R9,19,241,3,0.00050515823
district,R9,19,279,0,0.0047270731
district,R9,19,284,4,0.0023390248
district,R9,19,304,3,0.026723878
district,R9,19,309,4,0.029621559
district,R9,19,359,4,0.02575188
district,R9,19,417,4,0.0052681834
district,R9,19,56,4,0.0060491718
district,R9,19,572,0,0.15252538
district,R9,19,596,0,0.022620328
district,R9,19,615,4,0.0037737364
district,R9,19,619,2,0.023179923
district,R9,19,619,4,0.022643715
district,R9,19,94,0,0.0005000018
district,R9,1,16,4,0.0056773137
district,R9,1,228,2,0.011095281
district,R9,1,241,2,0.00071416614
district,R9,1,280,3,0.0026430706
district,R9,1,315,2,0.0038677058
district,R9,1,414,2,0.035610742
district,R9,1,416,4,0.0089172033
district,R9,1,541,3,0.039034866
district,R9,20,17,2,0.0087346891
district,R9,20,284,0,0.0012726482
district,R9,20,309,2,0.029821752
district,R9,20,396,1,0.015390429
district,R9,20,399,1,0.0084923274
district,R9,20,415,0,0.0015158514
district,R9,20,431,0,0.0097103683
district,R9,20,582,1,0.027781104
district,R9,20,586,3,0.010922814
district,R9,20,597,1,0.029157039
district,R9,20,597,4,0.031335759
district,R9,20,59,1,0.0064788598
district,R9,20,629,0,0.059488901
district,R9,20,6,2,0.012440206
district,R9,21,283,2,0.0085767513
district,R9,21,318,0,0.0152452
district,R9,21,36,2,0.010725604
district,R9,21,399,0,0.010416857
district,R9,21,572,3,0.24021277
district,R9,21,578,2,0.022869127
district,R9,22,16,3,0.011620017
district,R9,22,279,3,0.0051879626
district,R9,22,282,1,0.00077216528
district,R9,22,282,4,0.00077500123
district,R9,22,283,0,0.0059273687
district,R9,22,290,1,0.0028998392
district,R9,22,392,3,0.0063378108
district,R9,22,461,4,0.014872323
district,R9,22,611,2,0.010825045
district,R9,23,248,0,0.0019293977
district,R9,23,266,2,0.0016903054
district,R9,23,279,4,0.0027558536
district,R9,23,283,1,0.0053771122
district,R9,23,394,1,0.0093358441
district,R9,23,396,3,0.025264926
district,R9,23,404,1,0.015272655
district,R9,23,461,2,0.009420904
district,R9,23,541,4,0.10170944
district,R9,23,56,0,0.0035460112
district,R9,23,576,2,0.0043864008
district,R9,23,582,3,0.03007545
district,R9,23,584,4,0.028338436
district,R9,23,590,4,0.013764099
district,R9,23,59,2,0.012786665
district,R9,23,616,4,0.0098081111
district,R9,23,61,2,0.013527745
district,R9,23,635,1,0.012650396
district,R9,24,19,2,0.012690198
district,R9,24,228,1,0.02012033
district,R9,24,249,1,0.0014691137
district,R9,24,258,2,0.00058040936
district,R9,24,270,2,0.0054176799
district,R9,24,270,3,0.0034638659
district,R9,24,282,3,0.0012306003
district,R9,24,288,3,0.0013606108
district,R9,24,31,1,0.0088664962
district,R9,24,371,2,0.0086418784
district,R9,24,392,4,0.0065322714
district,R9,24,394,4,0.0088899036
district,R9,24,431,1,0.010455074
district,R9,24,490,2,0.031271197
district,R9,24,582,4,0.019467666
district,R9,24,590,2,0.015629684
district,R9,24,619,1,0.014707424
district,R9,24,62,4,0.0049523691
district,R9,24,637,0,0.00069576677
district,R9,25,282,2,0.0015615919
district,R9,25,28,1,0.00380335
district,R9,25,315,0,0.0040996721
district,R9,25,31,3,0.015741578
district,R9,25,365,3,0.015432186
district,R9,25,371,0,0.0092637666
district,R9,25,373,2,0.0044841994
district,R9,25,392,0,0.0051014448
district,R9,25,461,0,0.012488907
district,R9,25,56,2,0.0034063525
district,R9,25,596,3,0.019688708
district,R9,25,62,2,0.0059456527
district,R9,25,6,3,0.015618736
district,R9,25,94,2,0.00043876486
district,R9,26,248,4,0.0036207553
district,R9,26,268,0,0.0003037761
district,R9,26,26,3,0.0041481746
district,R9,26,26,4,0.0038854582
district,R9,26,278,1,0.0060748866
district,R9,26,278,3,0.0089317717
district,R9,26,280,2,0.0033126186
district,R9,26,28,4,0.0063458959
district,R9,26,290,4,0.013559719
district,R9,26,291,1,0.0026054797
district,R9,26,297,1,0.0027051219
district,R9,26,396,4,0.023025462
district,R9,26,413,2,0.015894049
district,R9,26,414,0,0.026674383
district,R9,26,432,0,0.011696041
district,R9,26,432,4,0.015071681
district,R9,26,459,1,0.011203712
district,R9,26,493,3,0.018199957
district,R9,26,55,1,0.020334893
district,R9,26,576,0,0.0026617564
district,R9,26,597,3,0.044744397
district,R9,26,94,1,0.00056525225
district,R9,26,94,3,0.00097161812
district,R9,27,16,1,0.0072444036
district,R9,27,19,1,0.0096673377
district,R9,27,19,4,0.011080734
district,R9,27,251,1,0.0004288357
district,R9,27,285,4,0.0010112994
district,R9,27,304,4,0.032055797
district,R9,27,318,4,0.016619152
district,R9,27,404,0,0.012902519
district,R9,27,412,4,0.01739966
district,R9,27,414,4,0.04742217
district,R9,27,432,3,0.012800225
district,R9,27,578,4,0.019642336
district,R9,27,62,1,0.0049249011
district,R9,27,640,3,0.0021893399
district,R9,27,95,3,0.010326092
district,R9,28,241,4,0.00061400709
district,R9,28,251,3,0.0024201787
district,R9,28,258,0,0.00052208951
district,R9,28,282,0,0.0011532636
district,R9,28,304,0,0.015861968
district,R9,28,404,3,0.022889911
district,R9,28,459,3,0.022890931
district,R9,28,490,3,0.036072461
district,R9,28,597,2,0.033713187
district,R9,28,611,1,0.0058785862
district,R9,28,619,0,0.018168043
district,R9,28,634,2,0.00012363649
district,R9,28,640,4,0.0014153593
district,R9,29,247,3,0.00090406897
district,R9,29,247,4,0.0021045829
district,R9,29,281,4,0.0010155209
district,R9,29,292,0,0.0072030509
district,R9,29,318,2,0.012530485
district,R9,29,373,3,0.003250126
district,R9,29,392,1,0.0051334426
district,R9,29,493,1,0.0088962094
district,R9,29,55,0,0.020307729
district,R9,29,569,0,0.0248368
district,R9,29,584,0,0.014407574
district,R9,29,584,2,0.016744185
district,R9,29,586,2,0.01064411
district,R9,29,590,1,0.015256932
district,R9,2,17,3,0.0084614149
district,R9,2,247,1,0.00068584709
district,R9,2,26,0,0.0017660318
district,R9,2,270,1,0.0036019045
district,R9,2,278,2,0.0076049404
district,R9,2,28,3,0.0072470088
district,R9,2,292,3,0.012288227
district,R9,2,308,2,0.012409275
district,R9,2,373,4,0.0045326598
district,R9,2,394,3,0.0069490406
district,R9,2,416,1,0.0058904083
district,R9,2,417,3,0.0054583228
district,R9,2,432,1,0.013040362
district,R9,2,461,1,0.012726118
district,R9,2,61,4,0.015405282
district,R9,30,269,4,0.001426719
district,R9,30,271,2,0.0019832995
district,R9,30,281,1,0.00070625886
district,R9,30,399,2,0.010793619
district,R9,30,494,0,0.00047007877
district,R9,30,494,1,0.00054156682
district,R9,30,569,4,0.023537924
district,R9,30,572,1,0.019768259
district,R9,30,572,2,0.18456026
district,R9,30,619,3,0.014910506
district,R9,30,622,4,0.040390115
district,R9,30,62,3,0.005118188
district,R9,30,634,1,0.00016502079
district,R9,30,637,2,0.0019368425
district,R9,31,16,0,0.0046885643
district,R9,31,281,3,0.0016076895
district,R9,31,291,3,0.0049788095
district,R9,31,308,0,0.0028792272
district,R9,31,308,4,0.018099757
district,R9,31,373,1,0.0035781012
district,R9,31,412,2,0.018019275
district,R9,31,416,3,0.0093214613
district,R9,31,490,0,0.01415963
district,R9,31,582,2,0.044497886
district,R9,31,622,2,0.038351363
district,R9,32,251,2,0.0025797072
district,R9,32,266,3,0.0021915704
district,R9,32,304,1,0.014356692
district,R9,32,371,1,0.0037888316
district,R9,32,494,4,0.00056169733
district,R9,32,55,4,0.026728931
district,R9,32,578,0,0.011749754
district,R9,32,584,3,0.02711593
district,R9,32,629,1,0.034547841
district,R9,33,259,3,0.001710419
district,R9,33,365,2,0.0071108415
district,R9,33,36,4,0.018710613
district,R9,33,431,3,0.015704888
district,R9,33,459,4,0.018869781
district,R9,33,569,1,0.010255283
district,R9,33,611,0,0.0042555518
district,R9,33,622,1,0.0076013686
district,R9,33,9,0,0.010889312
district,R9,33,9,4,0.016365369
district,R9,34,413,3,0.019992673
district,R9,34,415,2,0.0031999052
district,R9,34,415,4,0.002427838
district,R9,34,541,0,0.074354897
district,R9,34,615,0,0.0038408233
district,R9,35,249,3,0.0024561091
district,R9,35,259,4,0.0023995217
district,R9,35,268,4,0.00019496457
district,R9,35,280,1,0.0026739165
district,R9,35,28,0,0.006575252
district,R9,35,431,2,0.0083399518
district,R9,35,490,1,0.01473749
district,R9,35,493,4,0.016251723
district,R9,35,541,1,0.057183677
district,R9,35,596,2,0.02477411
district,R9,35,597,0,0.033778824
district,R9,35,611,4,0.011157515
district,R9,35,616,3,0.011127003
district,R9,35,61,1,0.0057688451
district,R9,35,635,0,0.0053594756
district,R9,35,95,4,0.0086601917
district,R9,35,9,1,0.006374772
district,R9,3,251,0,0.0021033226
district,R9,3,259,1,0.0022766277
district,R9,3,271,3,0.0009000774
district,R9,3,271,4,0.0017200072
district,R9,3,279,1,0.0026050494
district,R9,3,280,4,0.0020243078
district,R9,3,283,3,0.005091034
district,R9,3,283,4,0.011872466
district,R9,3,291,2,0.0074982564
district,R9,3,309,3,0.03317972
district,R9,3,315,1,0.0018034913
district,R9,3,318,1,0.014731028
district,R9,3,61,3,0.0062606216
district,R9,3,6,4,0.022697622
district,R9,4,19,3,0.01745979
district,R9,4,241,0,0.00037752269
district,R9,4,247,0,0.0011137726
district,R9,4,258,4,0.00077601572
district,R9,4,274,1,0.0073133206
district,R9,4,308,1,0.012637597
district,R9,4,315,4,0.0040665902
district,R9,4,31,0,0.0056523393
district,R9,4,365,4,0.0094033394
district,R9,4,399,4,0.013479909
district,R9,4,404,2,0.028765527
district,R9,4,417,2,0.0042603421
district,R9,4,459,2,0.014911671
district,R9,4,570,2,0.026538164
district,R9,4,95,0,0.0050848766
district,R9,5,16,2,0.0055425911
district,R9,5,17,4,0.0078340415
district,R9,5,19,0,0.012791911
district,R9,5,274,2,0.0087332901
district,R9,5,309,0,0.0081567743
district,R9,5,413,1,0.01040669
district,R9,5,413,4,0.01774425
district,R9,5,494,3,0.0010607083
district,R9,5,570,0,0.013203172
district,R9,5,576,3,0.0073051338
district,R9,5,629,2,0.048167685
district,R9,5,635,3,0.025069374
district,R9,6,258,1,0.0005017182
district,R9,6,269,2,0.001536366
district,R9,6,292,1,0.0088179553
district,R9,6,414,3,0.025809263
district,R9,6,590,0,0.0054205412
district,R9,6,59,0,0.010886466
district,R9,6,616,1,0.0090164538
district,R9,6,635,4,0.011959175
district,R9,7,249,2,0.001635192
district,R9,7,251,4,0.0024466147
district,R9,7,279,2,0.003668177
district,R9,7,285,2,0.0011496161
district,R9,7,290,0,0.010147019
district,R9,7,292,4,0.0093570002
district,R9,7,297,0,0.0016037101
district,R9,7,392,2,0.012361612
district,R9,7,55,2,0.030415207
district,R9,7,578,3,0.024593281
district,R9,7,582,0,0.012201517
district,R9,7,586,0,0.011207678
district,R9,7,62,0,0.0058290005
district,R9,8,241,1,0.00055780903
district,R9,8,268,2,0.00043970373
district,R9,8,269,0,0.0016268311
district,R9,8,281,2,0.0016582874
district,R9,8,309,1,0.036514089
district,R9,8,315,3,0.0042828522
district,R9,8,31,2,0.009311294
district,R9,8,416,2,0.009569044
district,R9,8,494,2,0.00064030867
district,R9,8,616,0,0.0052512441
district,R9,8,622,0,0.020012049
district,R9,8,622,3,0.031428058
district,R9,8,634,0,0.00017390404
district,R9,8,637,4,0.0014854591
district,R9,8,640,1,0.0012715122
district,R9,9,285,3,0.0014645944
district,R9,9,290,3,0.018889343
district,R9,9,359,2,0.024021548
district,R9,9,394,0,0.0057939071
district,R9,9,396,0,0.014858539
district,R9,9,404,4,0.043105267
district,R9,9,415,1,0.00047146807
district,R9,9,55,3,0.033565442
district,R9,9,634,3,0.00012564046
district,R9,9,635,2,0.02065557
district,R9,9,95,1,0.010995596
national,R10,11,587,4,0.0020739937
national,R10,12,496,4,0.0061159631
national,R10,16,496,1,0.001584521
national,R10,18,496,3,0.0059365333
national,R10,19,587,0,0.0011684253
national,R10,19,587,3,0.0022432106
national,R10,23,587,2,0.0023902068
national,R10,28,496,2,0.0074948111
national,R10,29,496,0,0.0068143469
national,R10,30,587,1,0.0013244202
national,R11,10,126,2,0.081582289
national,R11,10,14,2,0.10420956
national,R11,10,158,0,0.2829118
national,R11,10,162,0,0.073744119
national,R11,10,166,4,0.16303254
national,R11,10,176,3,0.37249942
national,R11,10,194,3,0.40825617
national,R11,10,210,1,0.049829952
national,R11,10,237,4,0.12596693
national,R11,10,331,1,0.06994617
national,R11,10,334,3,0.27320095
national,R11,10,363,4,0.027414475
national,R11,10,420,3,0.15426756
national,R11,10,424,1,0.080372432
national,R11,10,430,2,0.12268836
national,R11,10,444,2,0.16482742
national,R11,10,460,1,0.04019145
national,R11,10,472,3,0.16970123
national,R11,10,485,2,0.18047889
national,R11,10,487,0,0.021593951
national,R11,10,490,4,0.061041739
national,R11,10,492,3,0.067368481
national,R11,10,498,0,0.11513023
national,R11,10,501,0,0.059937513
national,R11,10,520,4,0.16937859
national,R11,10,69,4,0.025857465
national,R11,10,71,4,0.057347746
national,R11,10,79,1,0.0401808
national,R11,10,82,4,0.049746136
national,R11,10,90,2,0.15497498
national,R11,11,102,0,0.035206266
national,R11,11,124,4,0.051192975
national,R11,11,127,2,0.17433204
national,R11,11,174,3,0.062543519
national,R11,11,179,4,0.17479391
national,R11,11,186,4,0.074316975
national,R11,11,195,1,0.15441988
national,R11,11,22,0,0.0092857282
national,R11,11,295,1,0.004631336
national,R11,11,299,4,0.022977135
national,R11,11,339,2,0.29185858
national,R11,11,347,0,0.050582103
national,R11,11,352,1,0.040022749
national,R11,11,356,1,0.018565433
national,R11,11,359,4,0.040058481
national,R11,11,362,0,0.036528559
national,R11,11,431,2,0.012973258
national,R11,11,432,2,0.02601529
national,R11,11,445,1,0.079198401
national,R11,11,491,3,0.10015342
national,R11,11,501,2,0.13961441
national,R11,11,506,0,0.038909955
national,R11,11,540,4,0.32125505
national,R11,11,585,3,0.018288408
national,R11,11,72,3,0.039614497
national,R11,11,95,4,0.013471409
national,R11,12,122,1,0.090641654
national,R11,12,124,3,0.075998197
national,R11,12,130,4,0.15211935
national,R11,12,137,0,0.07975442
national,R11,12,145,2,0.20090349
national,R11,12,148,3,0.10404031
national,R11,12,150,0,0.1979342
national,R11,12,172,3,0.26994445
national,R11,12,188,3,0.62131774
national,R11,12,18,2,0.0067009134
national,R11,12,233,2,0.066014834
national,R11,12,236,2,0.40570881
national,R11,12,244,4,0.0088050248
national,R11,12,26,3,0.0064527161
national,R11,12,364,1,0.1460769
national,R11,12,434,2,0.09497551
national,R11,12,450,3,0.049450386
national,R11,12,467,2,0.037614982
national,R11,12,500,3,0.10261298
national,R11,12,546,2,0.16609064
national,R11,12,550,2,0.098652804
national,R11,12,591,2,0.12381748
national,R11,12,7,0,0.022405204
national,R11,12,81,1,0.064862211
national,R11,12,9,3,0.029264031
national,R11,13,12,3,0.032070555
national,R11,13,168,1,0.039677255
national,R11,13,183,1,0.35084491
national,R11,13,299,1,0.011117763
national,R11,13,361,4,0.046447147
national,R11,13,368,1,0.043974951
national,R11,13,422,4,0.045091597
national,R11,13,454,1,0.022297066
national,R11,13,478,4,0.018528653
national,R11,13,494,4,0.00087375141
national,R11,13,512,3,0.063418953
national,R11,13,536,1,0.36660542
national,R11,13,585,2,0.020563979
national,R11,13,95,3,0.016062809
national,R11,14,134,3,0.31257461
national,R11,14,148,0,0.097278429
national,R11,14,171,2,0.042353087
national,R11,14,17,0,0.0085871124
national,R11,14,242,4,0.003687406
national,R11,14,432,1,0.020285007
