district_code,shelter_type,max_people,max_days
535,community_hall,31196,10
535,school,31575,14
535,college,19837,21
535,marriage_hall,12230,7
535,community_hall,9882,10
536,school,170468,14
536,college,107073,21
536,marriage_hall,65942,7
536,community_hall,53263,10
536,school,170468,14
536,college,107073,21
536,marriage_hall,65942,7
536,community_hall,53263,10
537,school,230399,14
537,college,144771,21
537,marriage_hall,89333,7
537,community_hall,72208,10
537,school,68339,14
537,college,42930,21
537,marriage_hall,26456,7
537,community_hall,21374,10
537,school,162059,14
537,college,101841,21
537,marriage_hall,62877,7
537,community_hall,50833,10
538,school,175162,14
538,college,110020,21
538,marriage_hall,67751,7
538,community_hall,54722,10
538,school,148960,14
538,college,93564,21
538,marriage_hall,57624,7
538,community_hall,46545,10
538,school,26202,14
538,college,16455,21
538,marriage_hall,10126,7
538,community_hall,8176,10
539,school,152691,14
539,college,95979,21
539,marriage_hall,59339,7
539,community_hall,47997,10
539,school,123796,14
539,college,77820,21
539,marriage_hall,48124,7
539,community_hall,38929,10
539,school,28894,14
539,college,18159,21
539,marriage_hall,11214,7
539,community_hall,9067,10
540,school,153797,14
540,college,96677,21
540,marriage_hall,59778,7
540,community_hall,48354,10
540,school,110487,14
540,college,69458,21
540,marriage_hall,42965,7
540,community_hall,34759,10
540,school,43309,14
540,college,27219,21
540,marriage_hall,16813,7
540,community_hall,13595,10
541,school,123205,14
541,college,77474,21
541,marriage_hall,47992,7
541,community_hall,38846,10
541,school,94402,14
541,college,59366,21
541,marriage_hall,36785,7
541,community_hall,29778,10
541,school,28802,14
541,college,18108,21
541,marriage_hall,11207,7
541,community_hall,9068,10
542,school,118344,14
542,college,74391,21
542,marriage_hall,45997,7
542,community_hall,37206,10
542,school,99242,14
542,college,62384,21
542,marriage_hall,38575,7
542,community_hall,31203,10
542,school,19102,14
542,college,12007,21
542,marriage_hall,7422,7
542,community_hall,6003,10
543,school,102586,14
543,college,64483,21
543,marriage_hall,39864,7
543,community_hall,32243,10
543,school,81095,14
543,college,50974,21
543,marriage_hall,31511,7
543,community_hall,25487,10
543,school,21490,14
543,college,13509,21
543,marriage_hall,8352,7
543,community_hall,6756,10
544,school,188079,14
544,college,118235,21
544,marriage_hall,73135,7
544,community_hall,59166,10
544,school,98877,14
544,college,62160,21
544,marriage_hall,38455,7
544,community_hall,31111,10
544,school,89201,14
544,college,56074,21
544,marriage_hall,34679,7
544,community_hall,28054,10
545,school,227599,14
545,college,143142,21
545,marriage_hall,88742,7
545,community_hall,71851,10
545,school,169719,14
545,college,106745,21
545,marriage_hall,66195,7
545,community_hall,53600,10
545,school,57880,14
545,college,36396,21
545,marriage_hall,22547,7
545,community_hall,18250,10
546,school,173851,14
546,college,109339,21
546,marriage_hall,67786,7
546,community_hall,54884,10
546,school,138285,14
546,college,86976,21
546,marriage_hall,53940,7
546,community_hall,43678,10
546,school,35565,14
546,college,22362,21
546,marriage_hall,13846,7
546,community_hall,11205,10
547,school,199345,14
547,college,125367,21
547,marriage_hall,77707,7
547,community_hall,62911,10
547,school,118258,14
547,college,74382,21
547,marriage_hall,46137,7
547,community_hall,37362,10
547,school,81086,14
547,college,50985,21
547,marriage_hall,31569,7
547,community_hall,25549,10
548,school,214961,14
548,college,135161,21
548,marriage_hall,83690,7
548,community_hall,67730,10
548,school,142564,14
548,college,89651,21
548,marriage_hall,55545,7
548,community_hall,44963,10
548,school,72396,14
548,college,45509,21
548,marriage_hall,28144,7
548,community_hall,22766,10
549,school,148804,14
549,college,93540,21
549,marriage_hall,57845,7
549,community_hall,46792,10
549,school,119691,14
549,college,75239,21
549,marriage_hall,46527,7
549,community_hall,37637,10
549,school,29113,14
549,college,18301,21
549,marriage_hall,11317,7
549,community_hall,9155,10
550,school,130195,14
550,college,81857,21
550,marriage_hall,50668,7
550,community_hall,41000,10
550,school,92743,14
550,college,58319,21
550,marriage_hall,36125,7
550,community_hall,29240,10
550,school,37451,14
550,college,23538,21
550,marriage_hall,14542,7
550,community_hall,11759,10
551,school,125891,14
551,college,79123,21
551,marriage_hall,48886,7
551,community_hall,39533,10
551,school,83299,14
551,college,52360,21
551,marriage_hall,32371,7
551,community_hall,26184,10
551,school,42592,14
551,college,26763,21
551,marriage_hall,16514,7
551,community_hall,13349,10
552,school,175453,14
552,college,110213,21
552,marriage_hall,67903,7
552,community_hall,54855,10
552,school,125753,14
552,college,78995,21
552,marriage_hall,48675,7
552,community_hall,39323,10
552,school,49699,14
552,college,31217,21
552,marriage_hall,19227,7
552,community_hall,15531,10
553,school,177768,14
553,college,111710,21
553,marriage_hall,68962,7
553,community_hall,55750,10
553,school,127922,14
553,college,80389,21
553,marriage_hall,49634,7
553,community_hall,40127,10
553,school,49845,14
553,college,31320,21
553,marriage_hall,19328,7
553,community_hall,15623,10
554,school,182561,14
554,college,114751,21
554,marriage_hall,70930,7
554,community_hall,57368,10
554,school,128766,14
554,college,80940,21
554,marriage_hall,50038,7
554,community_hall,40473,10
554,school,53794,14
554,college,33810,21
554,marriage_hall,20891,7
554,community_hall,16895,10
555,school,205944,14
555,college,129330,21
555,marriage_hall,79565,7
555,community_hall,64242,10
555,school,153527,14
555,college,96403,21
555,marriage_hall,59280,7
555,community_hall,47856,10
555,school,52417,14
555,college,32926,21
555,marriage_hall,20284,7
555,community_hall,16386,10
556,school,81007,14
556,college,50855,21
556,marriage_hall,31235,7
556,community_hall,25205,10
556,school,55316,14
556,college,34724,21
556,marriage_hall,21320,7
556,community_hall,17201,10
556,school,25690,14
556,college,16130,21
556,marriage_hall,9915,7
556,community_hall,8003,10
557,school,93225,14
557,college,58521,21
557,marriage_hall,35930,7
557,community_hall,28989,10
557,school,71660,14
557,college,44981,21
557,marriage_hall,27608,7
557,community_hall,22272,10
557,school,21564,14
557,college,13540,21
557,marriage_hall,8322,7
557,community_hall,6717,10
558,school,72931,14
558,college,45781,21
558,marriage_hall,28108,7
558,community_hall,22679,10
558,school,54693,14
558,college,34333,21
558,marriage_hall,21080,7
558,community_hall,17008,10
558,school,18237,14
558,college,11448,21
558,marriage_hall,7028,7
558,community_hall,5671,10
559,school,82610,14
559,college,51858,21
559,marriage_hall,31843,7
559,community_hall,25692,10
559,school,61552,14
559,college,38637,21
559,marriage_hall,23717,7
559,community_hall,19134,10
559,school,21057,14
559,college,13221,21
559,marriage_hall,8125,7
559,community_hall,6558,10
560,school,59565,14
560,college,37393,21
560,marriage_hall,22965,7
560,community_hall,18531,10
560,school,49514,14
560,college,31082,21
560,marriage_hall,19085,7
560,community_hall,15398,10
560,school,10050,14
560,college,6311,21
560,marriage_hall,3880,7
560,community_hall,3132,10
561,school,45869,14
561,college,28805,21
561,marriage_hall,17721,7
561,community_hall,14308,10
561,school,29507,14
561,college,18529,21
561,marriage_hall,11397,7
561,community_hall,9201,10
561,school,16362,14
561,college,10275,21
561,marriage_hall,6324,7
561,community_hall,5106,10
562,school,79621,14
562,college,50002,21
562,marriage_hall,30766,7
562,community_hall,24843,10
562,school,34309,14
562,college,21543,21
562,marriage_hall,13247,7
562,community_hall,10694,10
562,school,45311,14
562,college,28458,21
562,marriage_hall,17519,7
562,community_hall,14148,10
563,school,62354,14
563,college,39174,21
563,marriage_hall,24153,7
563,community_hall,19517,10
563,school,44160,14
563,college,27743,21
563,marriage_hall,17103,7
563,community_hall,13820,10
563,school,18193,14
563,college,11430,21
563,marriage_hall,7049,7
563,community_hall,5697,10
564,school,68862,14
564,college,43245,21
564,marriage_hall,26608,7
564,community_hall,21484,10
564,school,53544,14
564,college,33626,21
564,marriage_hall,20690,7
564,community_hall,16706,10
564,school,15318,14
564,college,9619,21
564,marriage_hall,5918,7
564,community_hall,4778,10
565,school,105440,14
565,college,66206,21
565,marriage_hall,40701,7
565,community_hall,32854,10
565,school,65723,14
565,college,41261,21
565,marriage_hall,25347,7
565,community_hall,20455,10
565,school,39717,14
565,college,24944,21
565,marriage_hall,15354,7
565,community_hall,12399,10
566,school,71733,14
566,college,45056,21
566,marriage_hall,27747,7
566,community_hall,22412,10
566,school,57451,14
566,college,36084,21
566,marriage_hall,22218,7
566,community_hall,17944,10
566,school,14281,14
566,college,8971,21
566,marriage_hall,5529,7
566,community_hall,4467,10
567,school,83972,14
567,college,52739,21
567,marriage_hall,32463,7
567,community_hall,26217,10
567,school,56790,14
567,college,35666,21
567,marriage_hall,21950,7
567,community_hall,17725,10
567,school,27181,14
567,college,17072,21
567,marriage_hall,10513,7
567,community_hall,8491,10
568,school,76212,14
568,college,47886,21
568,marriage_hall,29545,7
568,community_hall,23880,10
568,school,49052,14
568,college,30820,21
568,marriage_hall,19011,7
568,community_hall,15364,10
568,school,27159,14
568,college,17066,21
568,marriage_hall,10534,7
568,community_hall,8516,10
569,school,50890,14
569,college,31964,21
569,marriage_hall,19685,7
569,community_hall,15899,10
569,school,36394,14
569,college,22857,21
569,marriage_hall,14069,7
569,community_hall,11362,10
569,school,14495,14
569,college,9107,21
569,marriage_hall,5615,7
569,community_hall,4537,10
570,school,49659,14
570,college,31209,21
570,marriage_hall,19278,7
570,community_hall,15588,10
570,school,39211,14
570,college,24643,21
570,marriage_hall,15222,7
570,community_hall,12309,10
570,school,10447,14
570,college,6566,21
570,marriage_hall,4055,7
570,community_hall,3278,10
571,school,116760,14
571,college,73375,21
571,marriage_hall,45305,7
571,community_hall,36628,10
571,school,90658,14
571,college,56972,21
571,marriage_hall,35178,7
571,community_hall,28441,10
571,school,26101,14
571,college,16402,21
571,marriage_hall,10126,7
571,community_hall,8186,10
572,school,420769,14
572,college,264477,21
572,marriage_hall,163474,7
572,community_hall,132215,10
572,school,38062,14
572,college,23922,21
572,marriage_hall,14779,7
572,community_hall,11951,10
572,school,382707,14
572,college,240554,21
572,marriage_hall,148694,7
572,community_hall,120263,10
573,school,78660,14
573,college,49430,21
573,marriage_hall,30515,7
573,community_hall,24669,10
573,school,65225,14
573,college,40987,21
573,marriage_hall,25303,7
573,community_hall,20455,10
573,school,13434,14
573,college,8442,21
573,marriage_hall,5212,7
573,community_hall,4213,10
574,school,77558,14
574,college,48745,21
574,marriage_hall,30113,7
574,community_hall,24351,10
574,school,61110,14
574,college,38407,21
574,marriage_hall,23727,7
574,community_hall,19187,10
574,school,16447,14
574,college,10337,21
574,marriage_hall,6385,7
574,community_hall,5163,10
575,school,90181,14
575,college,56638,21
575,marriage_hall,34862,7
575,community_hall,28153,10
575,school,47121,14
575,college,29591,21
575,marriage_hall,18205,7
575,community_hall,14699,10
575,school,43060,14
575,college,27047,21
575,marriage_hall,16657,7
575,community_hall,13454,10
576,school,24321,14
576,college,15290,21
576,marriage_hall,9459,7
576,community_hall,7653,10
576,school,20771,14
576,college,13058,21
576,marriage_hall,8078,7
576,community_hall,6536,10
576,school,3550,14
576,college,2231,21
576,marriage_hall,1380,7
576,community_hall,1116,10
577,school,130559,14
577,college,82037,21
577,marriage_hall,50624,7
577,community_hall,40920,10
577,school,76332,14
577,college,47962,21
577,marriage_hall,29591,7
577,community_hall,23917,10
577,school,54226,14
577,college,34075,21
577,marriage_hall,21033,7
577,community_hall,17003,10
578,school,44504,14
578,college,27968,21
578,marriage_hall,17270,7
578,community_hall,13963,10
578,school,36894,14
578,college,23186,21
578,marriage_hall,14320,7
578,community_hall,11578,10
578,school,7610,14
578,college,4781,21
578,marriage_hall,2950,7
578,community_hall,2384,10
579,school,109727,14
579,college,68874,21
579,marriage_hall,42267,7
579,community_hall,34097,10
579,school,73924,14
579,college,46398,21
579,marriage_hall,28464,7
579,community_hall,22959,10
579,school,35802,14
579,college,22475,21
579,marriage_hall,13803,7
579,community_hall,11137,10
580,school,50001,14
580,college,31377,21
580,marriage_hall,19230,7
580,community_hall,15505,10
580,school,40576,14
580,college,25461,21
580,marriage_hall,15601,7
580,community_hall,12578,10
580,school,9425,14
580,college,5915,21
580,marriage_hall,3629,7
580,community_hall,2927,10
581,school,66456,14
581,college,41743,21
581,marriage_hall,25712,7
581,community_hall,20770,10
581,school,45658,14
581,college,28678,21
581,marriage_hall,17661,7
581,community_hall,14265,10
581,school,20797,14
581,college,13064,21
581,marriage_hall,8051,7
581,community_hall,6504,10
582,school,54474,14
582,college,34224,21
582,marriage_hall,21104,7
582,community_hall,17054,10
582,school,42274,14
582,college,26559,21
582,marriage_hall,16377,7
582,community_hall,13234,10
582,school,12200,14
582,college,7665,21
582,marriage_hall,4726,7
582,community_hall,3819,10
583,school,43076,14
583,college,27065,21
583,marriage_hall,16698,7
583,community_hall,13496,10
583,school,31359,14
583,college,19702,21
583,marriage_hall,12151,7
583,community_hall,9819,10
583,school,11716,14
583,college,7363,21
583,marriage_hall,4546,7
583,community_hall,3676,10
584,school,47213,14
584,college,29671,21
584,marriage_hall,18323,7
584,community_hall,14815,10
584,school,35590,14
584,college,22368,21
584,marriage_hall,13820,7
584,community_hall,11176,10
584,school,11623,14
584,college,7302,21
584,marriage_hall,4503,7
584,community_hall,3639,10
585,school,35596,14
585,college,22367,21
585,marriage_hall,13804,7
585,community_hall,11158,10
585,school,14117,14
585,college,8870,21
585,marriage_hall,5471,7
585,community_hall,4422,10
585,school,21479,14
585,college,13497,21
585,marriage_hall,8332,7
585,community_hall,6736,10
586,school,27899,14
586,college,17531,21
586,marriage_hall,10822,7
586,community_hall,8749,10
586,school,9874,14
586,college,6205,21
586,marriage_hall,3830,7
586,community_hall,3096,10
586,school,18024,14
586,college,11326,21
586,marriage_hall,6992,7
586,community_hall,5653,10
587,school,2752,14
587,college,1727,21
587,marriage_hall,1059,7
587,community_hall,854,10
587,school,606,14
587,college,380,21
587,marriage_hall,233,7
587,community_hall,188,10
587,school,2146,14
587,college,1346,21
587,marriage_hall,825,7
587,community_hall,666,10
588,school,56396,14
588,college,35418,21
588,marriage_hall,21797,7
588,community_hall,17602,10
588,school,34471,14
588,college,21650,21
588,marriage_hall,13328,7
588,community_hall,10764,10
588,school,21924,14
588,college,13767,21
588,marriage_hall,8469,7
588,community_hall,6837,10
589,school,109234,14
589,college,68618,21
589,marriage_hall,42279,7
589,community_hall,34156,10
589,school,38314,14
589,college,24072,21
589,marriage_hall,14848,7
589,community_hall,11999,10
589,school,70920,14
589,college,44545,21
589,marriage_hall,27431,7
589,community_hall,22156,10
590,school,35560,14
590,college,22344,21
590,marriage_hall,13788,7
590,community_hall,11145,10
590,school,34184,14
590,college,21479,21
590,marriage_hall,13254,7
590,community_hall,10713,10
590,school,1375,14
590,college,864,21
590,marriage_hall,533,7
590,community_hall,431,10
591,school,133917,14
591,college,84134,21
591,marriage_hall,51876,7
591,community_hall,41919,10
591,school,44084,14
591,college,27700,21
591,marriage_hall,17091,7
591,community_hall,13814,10
591,school,89832,14
591,college,56434,21
591,marriage_hall,34784,7
591,community_hall,28104,10
592,school,176426,14
592,college,110762,21
592,marriage_hall,68045,7
592,community_hall,54913,10
592,school,98548,14
592,college,61873,21
592,marriage_hall,38019,7
592,community_hall,30684,10
592,school,77877,14
592,college,48889,21
592,marriage_hall,30025,7
592,community_hall,24228,10
593,school,121955,14
593,college,76620,21
593,marriage_hall,47246,7
593,community_hall,38179,10
593,school,92559,14
593,college,58150,21
593,marriage_hall,35855,7
593,community_hall,28973,10
593,school,29396,14
593,college,18469,21
593,marriage_hall,11391,7
593,community_hall,9206,10
594,school,136236,14
594,college,85622,21
594,marriage_hall,52891,7
594,community_hall,42768,10
594,school,44754,14
594,college,28128,21
594,marriage_hall,17378,7
594,community_hall,14053,10
594,school,91481,14
594,college,57493,21
594,marriage_hall,35512,7
594,community_hall,28715,10
595,school,143505,14
595,college,90199,21
595,marriage_hall,55747,7
595,community_hall,45086,10
595,school,45819,14
595,college,28799,21
595,marriage_hall,17799,7
595,community_hall,14395,10
595,school,97685,14
595,college,61400,21
595,marriage_hall,37948,7
595,community_hall,30691,10
596,school,48556,14
596,college,30522,21
596,marriage_hall,18873,7
596,community_hall,15266,10
596,school,46285,14
596,college,29095,21
596,marriage_hall,17991,7
596,community_hall,14553,10
596,school,2270,14
596,college,1427,21
596,marriage_hall,881,7
596,community_hall,712,10
597,school,86291,14
597,college,54236,21
597,marriage_hall,33516,7
597,community_hall,27105,10
597,school,61569,14
597,college,38697,21
597,marriage_hall,23912,7
597,community_hall,19338,10
597,school,24721,14
597,college,15538,21
597,marriage_hall,9604,7
597,community_hall,7767,10
598,school,93150,14
598,college,58554,21
598,marriage_hall,36204,7
598,community_hall,29285,10
598,school,42914,14
598,college,26977,21
598,marriage_hall,16683,7
598,community_hall,13496,10
598,school,50235,14
598,college,31577,21
598,marriage_hall,19520,7
598,community_hall,15789,10
599,school,52736,14
599,college,33162,21
599,marriage_hall,20542,7
599,community_hall,16627,10
599,school,46946,14
599,college,29521,21
599,marriage_hall,18287,7
599,community_hall,14802,10
599,school,5790,14
599,college,3641,21
599,marriage_hall,2254,7
599,community_hall,1824,10
600,school,115455,14
600,college,72578,21
600,marriage_hall,44885,7
600,community_hall,36310,10
600,school,63578,14
600,college,39972,21
600,marriage_hall,24736,7
600,community_hall,20015,10
600,school,51876,14
600,college,32605,21
600,marriage_hall,20148,7
600,community_hall,16294,10
601,school,144625,14
601,college,90914,21
601,marriage_hall,56224,7
601,community_hall,45482,10
601,school,67057,14
601,college,42155,21
601,marriage_hall,26075,7
601,community_hall,21094,10
601,school,77567,14
601,college,48759,21
601,marriage_hall,30149,7
601,community_hall,24387,10
602,school,163328,14
602,college,102672,21
602,marriage_hall,63497,7
602,community_hall,51365,10
602,school,56963,14
602,college,35809,21
602,marriage_hall,22149,7
602,community_hall,17918,10
602,school,106364,14
602,college,66862,21
602,marriage_hall,41347,7
602,community_hall,33447,10
603,school,203194,14
603,college,127718,21
603,marriage_hall,78940,7
603,community_hall,63845,10
603,school,203194,14
603,college,127718,21
603,marriage_hall,78940,7
603,community_hall,63845,10
604,school,175023,14
604,college,110018,21
604,marriage_hall,68023,7
604,community_hall,55022,10
604,school,63817,14
604,college,40111,21
604,marriage_hall,24789,7
604,community_hall,20048,10
604,school,111206,14
604,college,69907,21
604,marriage_hall,43234,7
604,community_hall,34974,10
605,school,171392,14
605,college,107701,21
605,marriage_hall,66479,7
605,community_hall,53740,10
605,school,97424,14
605,college,61225,21
605,marriage_hall,37808,7
605,community_hall,30569,10
605,school,73968,14
605,college,46475,21
605,marriage_hall,28670,7
605,community_hall,23171,10
606,school,107427,14
606,college,67510,21
606,marriage_hall,41683,7
606,community_hall,33700,10
606,school,85887,14
606,college,53975,21
606,marriage_hall,33330,7
606,community_hall,26947,10
606,school,21540,14
606,college,13535,21
606,marriage_hall,8353,7
606,community_hall,6752,10
607,school,150360,14
607,college,94475,21
607,marriage_hall,58286,7
607,community_hall,47109,10
607,school,127774,14
607,college,80283,21
607,marriage_hall,49527,7
607,community_hall,40029,10
607,school,22586,14
607,college,14192,21
607,marriage_hall,8758,7
607,community_hall,7079,10
608,school,153021,14
608,college,96211,21
608,marriage_hall,59558,7
608,community_hall,48196,10
608,school,75097,14
608,college,47218,21
608,marriage_hall,29235,7
608,community_hall,23659,10
608,school,77924,14
608,college,48992,21
608,marriage_hall,30323,7
608,community_hall,24537,10
609,school,76196,14
609,college,47920,21
609,marriage_hall,29703,7
609,community_hall,24047,10
609,school,45467,14
609,college,28594,21
609,marriage_hall,17723,7
609,community_hall,14348,10
609,school,30728,14
609,college,19325,21
609,marriage_hall,11979,7
609,community_hall,9699,10
610,school,99940,14
610,college,62874,21
610,marriage_hall,39040,7
610,community_hall,31627,10
610,school,48603,14
610,college,30579,21
610,marriage_hall,18994,7
610,community_hall,15389,10
610,school,51337,14
610,college,32295,21
610,marriage_hall,20046,7
610,community_hall,16237,10
611,school,32380,14
611,college,20361,21
611,marriage_hall,12612,7
611,community_hall,10208,10
611,school,13234,14
611,college,8323,21
611,marriage_hall,5160,7
611,community_hall,4178,10
611,school,19145,14
611,college,12037,21
611,marriage_hall,7451,7
611,community_hall,6030,10
612,school,94802,14
612,college,59602,21
612,marriage_hall,36882,7
612,community_hall,29842,10
612,school,59333,14
612,college,37303,21
612,marriage_hall,23083,7
612,community_hall,18677,10
612,school,35468,14
612,college,22299,21
612,marriage_hall,13799,7
612,community_hall,11165,10
613,school,46886,14
613,college,29483,21
613,marriage_hall,18264,7
613,community_hall,14783,10
613,school,27724,14
613,college,17433,21
613,marriage_hall,10796,7
613,community_hall,8738,10
613,school,19161,14
613,college,12049,21
613,marriage_hall,7467,7
613,community_hall,6045,10
614,school,119367,14
614,college,75041,21
614,marriage_hall,46421,7
614,community_hall,37556,10
614,school,60728,14
614,college,38178,21
614,marriage_hall,23621,7
614,community_hall,19111,10
614,school,58638,14
614,college,36862,21
614,marriage_hall,22799,7
614,community_hall,18444,10
615,school,24847,14
615,college,15623,21
615,marriage_hall,9672,7
615,community_hall,7827,10
615,school,20581,14
615,college,12940,21
615,marriage_hall,8012,7
615,community_hall,6484,10
615,school,4265,14
615,college,2682,21
615,marriage_hall,1659,7
615,community_hall,1343,10
616,school,33152,14
616,college,20843,21
616,marriage_hall,12900,7
616,community_hall,10438,10
616,school,29482,14
616,college,18536,21
616,marriage_hall,11473,7
616,community_hall,9284,10
616,school,3669,14
616,college,2306,21
616,marriage_hall,1426,7
616,community_hall,1153,10
617,school,113770,14
617,college,71503,21
617,marriage_hall,44173,7
617,community_hall,35720,10
617,school,75181,14
617,college,47252,21
617,marriage_hall,29198,7
617,community_hall,23613,10
617,school,38589,14
617,college,24250,21
617,marriage_hall,14974,7
617,community_hall,12107,10
618,school,70865,14
618,college,44549,21
618,marriage_hall,27557,7
618,community_hall,22294,10
618,school,54923,14
618,college,34529,21
618,marriage_hall,21364,7
618,community_hall,17285,10
618,school,15942,14
618,college,10020,21
618,marriage_hall,6193,7
618,community_hall,5008,10
619,school,55479,14
619,college,34879,21
619,marriage_hall,21581,7
619,community_hall,17461,10
619,school,44189,14
619,college,27782,21
619,marriage_hall,17193,7
619,community_hall,13911,10
619,school,11290,14
619,college,7097,21
619,marriage_hall,4388,7
619,community_hall,3550,10
620,school,105316,14
620,college,66200,21
620,marriage_hall,40931,7
620,community_hall,33108,10
620,school,68049,14
620,college,42775,21
620,marriage_hall,26447,7
620,community_hall,21392,10
620,school,37266,14
620,college,23425,21
620,marriage_hall,14483,7
620,community_hall,11715,10
621,school,70548,14
621,college,44335,21
621,marriage_hall,27376,7
621,community_hall,22133,10
621,school,56733,14
621,college,35652,21
621,marriage_hall,22012,7
621,community_hall,17795,10
621,school,13815,14
621,college,8682,21
621,marriage_hall,5364,7
621,community_hall,4338,10
622,school,58648,14
622,college,36866,21
622,marriage_hall,22798,7
622,community_hall,18441,10
622,school,40567,14
622,college,25501,21
622,marriage_hall,15769,7
622,community_hall,12756,10
622,school,18080,14
622,college,11365,21
622,marriage_hall,7028,7
622,community_hall,5685,10
623,school,133453,14
623,college,83905,21
623,marriage_hall,51932,7
623,community_hall,42023,10
623,school,52383,14
623,college,32936,21
623,marriage_hall,20392,7
623,community_hall,16502,10
623,school,81069,14
623,college,50968,21
623,marriage_hall,31540,7
623,community_hall,25520,10
624,school,54907,14
624,college,34528,21
624,marriage_hall,21393,7
624,community_hall,17317,10
624,school,25367,14
624,college,15952,21
624,marriage_hall,9885,7
624,community_hall,8002,10
624,school,29540,14
624,college,18575,21
624,marriage_hall,11508,7
624,community_hall,9315,10
625,school,85757,14
625,college,53934,21
625,marriage_hall,33436,7
625,community_hall,27071,10
625,school,42457,14
625,college,26701,21
625,marriage_hall,16550,7
625,community_hall,13399,10
625,school,43300,14
625,college,27233,21
625,marriage_hall,16885,7
625,community_hall,13671,10
626,school,58996,14
626,college,37075,21
626,marriage_hall,22892,7
626,community_hall,18508,10
626,school,41141,14
626,college,25856,21
626,marriage_hall,15971,7
626,community_hall,12914,10
626,school,17855,14
626,college,11218,21
626,marriage_hall,6921,7
626,community_hall,5594,10
627,school,76937,14
627,college,48374,21
627,marriage_hall,29948,7
627,community_hall,24236,10
627,school,38466,14
627,college,24188,21
627,marriage_hall,14984,7
627,community_hall,12128,10
627,school,38470,14
627,college,24185,21
627,marriage_hall,14964,7
627,community_hall,12107,10
628,school,135322,14
628,college,85086,21
628,marriage_hall,52682,7
628,community_hall,42635,10
628,school,68566,14
628,college,43115,21
628,marriage_hall,26707,7
628,community_hall,21617,10
628,school,66756,14
628,college,41970,21
628,marriage_hall,25975,7
628,community_hall,21018,10
629,school,82068,14
629,college,51594,21
629,marriage_hall,31923,7
629,community_hall,25829,10
629,school,14505,14
629,college,9119,21
629,marriage_hall,5642,7
629,community_hall,4565,10
629,school,67562,14
629,college,42475,21
629,marriage_hall,26281,7
629,community_hall,21264,10
630,school,65911,14
630,college,41429,21
630,marriage_hall,25609,7
630,community_hall,20713,10
630,school,54493,14
630,college,34252,21
630,marriage_hall,21172,7
630,community_hall,17124,10
630,school,11418,14
630,college,7177,21
630,marriage_hall,4437,7
630,community_hall,3589,10
631,school,81913,14
631,college,51475,21
631,marriage_hall,31781,7
631,community_hall,25694,10
631,school,63200,14
631,college,39714,21
631,marriage_hall,24514,7
631,community_hall,19817,10
631,school,18712,14
631,college,11761,21
631,marriage_hall,7266,7
631,community_hall,5876,10
632,school,152692,14
632,college,96031,21
632,marriage_hall,59534,7
632,community_hall,48202,10
632,school,37196,14
632,college,23399,21
632,marriage_hall,14523,7
632,community_hall,11764,10
632,school,115495,14
632,college,72632,21
632,marriage_hall,45011,7
632,community_hall,36438,10
633,school,109845,14
633,college,69098,21
633,marriage_hall,42883,7
633,community_hall,34734,10
633,school,42565,14
633,college,26780,21
633,marriage_hall,16634,7
633,community_hall,13477,10
633,school,67279,14
633,college,42318,21
633,marriage_hall,26248,7
633,community_hall,21256,10
634,school,2432,14
634,college,1528,21
634,marriage_hall,944,7
634,community_hall,764,10
634,school,2432,14
634,college,1528,21
634,marriage_hall,944,7
634,community_hall,764,10
635,school,41484,14
635,college,26072,21
635,marriage_hall,16106,7
635,community_hall,13024,10
635,school,12765,14
635,college,8021,21
635,marriage_hall,4952,7
635,community_hall,4003,10
635,school,28718,14
635,college,18050,21
635,marriage_hall,11154,7
635,community_hall,9020,10
636,school,1783,14
636,college,1119,21
636,marriage_hall,686,7
636,community_hall,553,10
636,school,1783,14
636,college,1119,21
636,marriage_hall,686,7
636,community_hall,553,10
637,school,8754,14
637,college,5502,21
637,marriage_hall,3400,7
637,community_hall,2750,10
637,school,4467,14
637,college,2808,21
637,marriage_hall,1735,7
637,community_hall,1404,10
637,school,4286,14
637,college,2694,21
637,marriage_hall,1665,7
637,community_hall,1346,10
638,school,1613,14
638,college,1013,21
638,marriage_hall,626,7
638,community_hall,507,10
638,school,1613,14
638,college,1013,21
638,marriage_hall,626,7
638,community_hall,507,10
639,school,4616,14
639,college,2901,21
639,marriage_hall,1793,7
639,community_hall,1450,10
639,school,4496,14
639,college,2826,21
639,marriage_hall,1746,7
639,community_hall,1412,10
639,school,120,14
639,college,75,21
639,marriage_hall,46,7
639,community_hall,37,10
640,school,10411,14
640,college,6544,21
640,marriage_hall,4044,7
640,community_hall,3271,10
640,school,4252,14
640,college,2672,21
640,marriage_hall,1651,7
640,community_hall,1335,10
640,school,6159,14
640,college,3871,21
640,marriage_hall,2393,7
640,community_hall,1936,10
